hpo_id,maxo_label
HP:0500198,cerebrospinal fluid specimen collection
HP:0410058,cerebrospinal fluid specimen collection
HP:0410056,cerebrospinal fluid specimen collection
HP:0009709,cerebrospinal fluid specimen collection
HP:0410071,cerebrospinal fluid specimen collection
HP:0410073,cerebrospinal fluid specimen collection
HP:0410075,cerebrospinal fluid specimen collection
HP:0500201,cerebrospinal fluid specimen collection
HP:0500202,cerebrospinal fluid specimen collection
HP:0500203,cerebrospinal fluid specimen collection
HP:0500204,cerebrospinal fluid specimen collection
HP:0500205,cerebrospinal fluid specimen collection
HP:0500200,cerebrospinal fluid specimen collection
HP:0032531,cerebrospinal fluid specimen collection
HP:0032532,cerebrospinal fluid specimen collection
HP:0033503,cerebrospinal fluid specimen collection
HP:0030086,cerebrospinal fluid specimen collection
HP:0030085,cerebrospinal fluid specimen collection
HP:0500207,cerebrospinal fluid specimen collection
HP:0500206,cerebrospinal fluid specimen collection
HP:0500209,cerebrospinal fluid specimen collection
HP:0500208,cerebrospinal fluid specimen collection
HP:0410199,cerebrospinal fluid specimen collection
HP:0025455,cerebrospinal fluid specimen collection
HP:0003785,cerebrospinal fluid specimen collection
HP:0500210,cerebrospinal fluid specimen collection
HP:0500211,cerebrospinal fluid specimen collection
HP:0500212,cerebrospinal fluid specimen collection
HP:0500213,cerebrospinal fluid specimen collection
HP:0500214,cerebrospinal fluid specimen collection
HP:0500215,cerebrospinal fluid specimen collection
HP:0500216,cerebrospinal fluid specimen collection
HP:0500217,cerebrospinal fluid specimen collection
HP:0500218,cerebrospinal fluid specimen collection
HP:0500219,cerebrospinal fluid specimen collection
HP:0040203,cerebrospinal fluid specimen collection
HP:0040204,cerebrospinal fluid specimen collection
HP:0040205,cerebrospinal fluid specimen collection
HP:0034200,cerebrospinal fluid specimen collection
HP:0034201,cerebrospinal fluid specimen collection
HP:0040209,cerebrospinal fluid specimen collection
HP:0040208,cerebrospinal fluid specimen collection
HP:0040207,cerebrospinal fluid specimen collection
HP:0500220,cerebrospinal fluid specimen collection
HP:0012654,cerebrospinal fluid specimen collection
HP:0012655,cerebrospinal fluid specimen collection
HP:0012656,cerebrospinal fluid specimen collection
HP:0500224,cerebrospinal fluid specimen collection
HP:0500225,cerebrospinal fluid specimen collection
HP:0500226,cerebrospinal fluid specimen collection
HP:0500227,cerebrospinal fluid specimen collection
HP:0500228,cerebrospinal fluid specimen collection
HP:0500229,cerebrospinal fluid specimen collection
HP:0500221,cerebrospinal fluid specimen collection
HP:0032274,cerebrospinal fluid specimen collection
HP:0034390,cerebrospinal fluid specimen collection
HP:0500223,cerebrospinal fluid specimen collection
HP:0500222,cerebrospinal fluid specimen collection
HP:0011972,cerebrospinal fluid specimen collection
HP:0500117,cerebrospinal fluid specimen collection
HP:0500230,cerebrospinal fluid specimen collection
HP:0500231,cerebrospinal fluid specimen collection
HP:0500232,cerebrospinal fluid specimen collection
HP:0500233,cerebrospinal fluid specimen collection
HP:0500234,cerebrospinal fluid specimen collection
HP:0500235,cerebrospinal fluid specimen collection
HP:0500236,cerebrospinal fluid specimen collection
HP:0500237,cerebrospinal fluid specimen collection
HP:0500184,cerebrospinal fluid specimen collection
HP:0002490,cerebrospinal fluid specimen collection
HP:0500183,cerebrospinal fluid specimen collection
HP:0500186,cerebrospinal fluid specimen collection
HP:0500185,cerebrospinal fluid specimen collection
HP:0500188,cerebrospinal fluid specimen collection
HP:0500187,cerebrospinal fluid specimen collection
HP:0034455,cerebrospinal fluid specimen collection
HP:0500189,cerebrospinal fluid specimen collection
HP:0031884,cerebrospinal fluid specimen collection
HP:0031885,cerebrospinal fluid specimen collection
HP:0500240,cerebrospinal fluid specimen collection
HP:0500241,cerebrospinal fluid specimen collection
HP:0500242,cerebrospinal fluid specimen collection
HP:0500243,cerebrospinal fluid specimen collection
HP:0500244,cerebrospinal fluid specimen collection
HP:0500245,cerebrospinal fluid specimen collection
HP:0500246,cerebrospinal fluid specimen collection
HP:0500247,cerebrospinal fluid specimen collection
HP:0012446,cerebrospinal fluid specimen collection
HP:0500248,cerebrospinal fluid specimen collection
HP:0034460,cerebrospinal fluid specimen collection
HP:0500195,cerebrospinal fluid specimen collection
HP:0034462,cerebrospinal fluid specimen collection
HP:0500194,cerebrospinal fluid specimen collection
HP:0500197,cerebrospinal fluid specimen collection
HP:0500196,cerebrospinal fluid specimen collection
HP:0500191,cerebrospinal fluid specimen collection
HP:0002575,bronchoscopy
HP:0025426,bronchoscopy
HP:0033377,bronchoscopy
HP:0006533,bronchoscopy
HP:0002786,bronchoscopy
HP:0033990,bronchoscopy
HP:0006539,bronchoscopy
HP:0033621,bronchoscopy
HP:0030715,bronchoscopy
HP:0002837,bronchoscopy
HP:0033999,bronchoscopy
HP:0002110,bronchoscopy
HP:0410397,bronchoscopy
HP:0100501,bronchoscopy
HP:0033979,bronchoscopy
HP:0032969,bronchoscopy
HP:0010776,bronchoscopy
HP:0025696,bronchoscopy
HP:0033542,bronchoscopy
HP:0025698,bronchoscopy
HP:0025697,bronchoscopy
HP:0033653,bronchoscopy
HP:0033652,bronchoscopy
HP:0010777,bronchoscopy
HP:0033614,bronchoscopy
HP:0033615,bronchoscopy
HP:0033616,bronchoscopy
HP:0033617,bronchoscopy
HP:0032970,bronchoscopy
HP:0033618,bronchoscopy
HP:0002780,bronchoscopy
HP:0033378,bronchoscopy
HP:0025420,bronchoscopy
HP:0100819,colonoscopy
HP:0033279,colonoscopy
HP:0034451,colonoscopy
HP:0034452,colonoscopy
HP:0025407,colonoscopy
HP:0034255,colonoscopy
HP:0005218,colonoscopy
HP:0025025,colonoscopy
HP:0025026,colonoscopy
HP:0004792,colonoscopy
HP:0100590,colonoscopy
HP:0000143,colonoscopy
HP:0010447,colonoscopy
HP:0002584,colonoscopy
HP:0012849,colonoscopy
HP:0002583,colonoscopy
HP:0100281,colonoscopy
HP:0100282,colonoscopy
HP:0004387,colonoscopy
HP:0033165,colonoscopy
HP:0033164,colonoscopy
HP:0100279,colonoscopy
HP:0033256,colonoscopy
HP:0002037,colonoscopy
HP:0002034,colonoscopy
HP:0002035,colonoscopy
HP:0005224,colonoscopy
HP:0032551,colonoscopy
HP:0025024,colonoscopy
HP:0025023,colonoscopy
HP:0033150,colonoscopy
HP:0012851,colonoscopy
HP:0034301,colonoscopy
HP:0001549,colonoscopy
HP:0012550,colonoscopy
HP:0032564,colonoscopy
HP:0033134,laparoscopy
HP:0034477,laparoscopy
HP:0012027,laryngoscopy
HP:0005950,laryngoscopy
HP:0005945,laryngoscopy
HP:0005956,laryngoscopy
HP:0001602,laryngoscopy
HP:0004894,laryngoscopy
HP:0100640,laryngoscopy
HP:0033000,laryngoscopy
HP:0008755,laryngoscopy
HP:0009555,laryngoscopy
HP:0002020,esophagogastroduodenoscopy
HP:0002036,esophagogastroduodenoscopy
HP:0002032,esophagogastroduodenoscopy
HP:0002040,esophagogastroduodenoscopy
HP:0100762,esophagogastroduodenoscopy
HP:0006000,ureteroscopy
HP:0030735,ureteroscopy
HP:0002025,proctoscopy
HP:0004871,rectoscopy
HP:0033254,anoscopy
HP:0100594,esophagoscopy
HP:0004791,esophagoscopy
HP:0100628,esophagoscopy
HP:0100633,esophagoscopy
HP:0012859,esophagoscopy
HP:0002779,tracheobronchoscopy
HP:0002777,tracheobronchoscopy
HP:0002778,tracheobronchoscopy
HP:0034000,tracheobronchoscopy
HP:0034531,tracheobronchoscopy
HP:0003172,pelvic radiograph procedure
HP:0008817,pelvic radiograph procedure
HP:0008822,pelvic radiograph procedure
HP:0008823,pelvic radiograph procedure
HP:0008830,pelvic radiograph procedure
HP:0003173,pelvic radiograph procedure
HP:0008785,pelvic radiograph procedure
HP:0030042,pelvic radiograph procedure
HP:0003183,pelvic radiograph procedure
HP:0008788,pelvic radiograph procedure
HP:0100958,pelvic radiograph procedure
HP:0009104,pelvic radiograph procedure
HP:0009105,pelvic radiograph procedure
HP:0002867,pelvic radiograph procedure
HP:0033701,pelvic radiograph procedure
HP:0008786,pelvic radiograph procedure
HP:0000946,pelvic radiograph procedure
HP:0008818,pelvic radiograph procedure
HP:0100866,pelvic radiograph procedure
HP:0012449,pelvic radiograph procedure
HP:0012317,pelvic radiograph procedure
HP:0003796,pelvic radiograph procedure
HP:0008808,pelvic radiograph procedure
HP:0009780,pelvic radiograph procedure
HP:0008794,pelvic radiograph procedure
HP:0011867,pelvic radiograph procedure
HP:0100781,pelvic radiograph procedure
HP:0003277,pelvic radiograph procedure
HP:0002866,pelvic radiograph procedure
HP:0002868,pelvic radiograph procedure
HP:0002869,pelvic radiograph procedure
HP:0003177,pelvic radiograph procedure
HP:0041233,pelvic radiograph procedure
HP:0008821,pelvic radiograph procedure
HP:0008824,pelvic radiograph procedure
HP:0031026,pelvic radiograph procedure
HP:0002644,pelvic radiograph procedure
HP:0009106,pelvic radiograph procedure
HP:0009103,pelvic radiograph procedure
HP:0040017,pelvic radiograph procedure
HP:0040016,pelvic radiograph procedure
HP:0008807,pelvic radiograph procedure
HP:0003375,pelvic radiograph procedure
HP:0034044,pelvic radiograph procedure
HP:0030043,pelvic radiograph procedure
HP:0008472,pelvic radiograph procedure
HP:0003365,pelvic radiograph procedure
HP:0003279,pelvic radiograph procedure
HP:0003278,pelvic radiograph procedure
HP:0003275,pelvic radiograph procedure
HP:0003274,pelvic radiograph procedure
HP:0003272,pelvic radiograph procedure
HP:0008839,pelvic radiograph procedure
HP:0010779,pelvic radiograph procedure
HP:0033640,pelvic radiograph procedure
HP:0008833,pelvic radiograph procedure
HP:0034374,pelvic radiograph procedure
HP:0003182,pelvic radiograph procedure
HP:0003185,pelvic radiograph procedure
HP:0041146,pelvic radiograph procedure
HP:0041145,pelvic radiograph procedure
HP:0002831,pelvic radiograph procedure
HP:0003180,pelvic radiograph procedure
HP:0030883,pelvic radiograph procedure
HP:0040163,pelvic radiograph procedure
HP:0003179,pelvic radiograph procedure
HP:0002826,pelvic radiograph procedure
HP:0002825,pelvic radiograph procedure
HP:0003170,pelvic radiograph procedure
HP:0008798,pelvic radiograph procedure
HP:0010453,pelvic radiograph procedure
HP:0010454,pelvic radiograph procedure
HP:0010455,pelvic radiograph procedure
HP:0008519,pelvic radiograph procedure
HP:0010456,pelvic radiograph procedure
HP:0002683,skull radiograph procedure
HP:0002007,skull radiograph procedure
HP:0002697,skull radiograph procedure
HP:0012294,skull radiograph procedure
HP:0002696,skull radiograph procedure
HP:0002691,skull radiograph procedure
HP:0001363,skull radiograph procedure
HP:0001362,skull radiograph procedure
HP:0000269,skull radiograph procedure
HP:0000268,skull radiograph procedure
HP:0000267,skull radiograph procedure
HP:0004422,skull radiograph procedure
HP:0000263,skull radiograph procedure
HP:0000262,skull radiograph procedure
HP:0030312,skull radiograph procedure
HP:0002684,skull radiograph procedure
HP:0002682,skull radiograph procedure
HP:0001357,skull radiograph procedure
HP:0011218,skull radiograph procedure
HP:0430000,skull radiograph procedure
HP:0011217,skull radiograph procedure
HP:0004493,skull radiograph procedure
HP:0000250,skull radiograph procedure
HP:0010539,skull radiograph procedure
HP:0004490,skull radiograph procedure
HP:0005623,skull radiograph procedure
HP:0005474,skull radiograph procedure
HP:0005472,skull radiograph procedure
HP:0002678,skull radiograph procedure
HP:0005890,skull radiograph procedure
HP:0002676,skull radiograph procedure
HP:0011327,skull radiograph procedure
HP:0011326,skull radiograph procedure
HP:0011325,skull radiograph procedure
HP:0011324,skull radiograph procedure
HP:0011320,skull radiograph procedure
HP:0011322,skull radiograph procedure
HP:0011321,skull radiograph procedure
HP:0030716,skull radiograph procedure
HP:0030799,skull radiograph procedure
HP:0034271,skull radiograph procedure
HP:0007285,skull radiograph procedure
HP:0000248,skull radiograph procedure
HP:0004484,skull radiograph procedure
HP:0004442,skull radiograph procedure
HP:0004443,skull radiograph procedure
HP:0004487,skull radiograph procedure
HP:0000244,skull radiograph procedure
HP:0000243,skull radiograph procedure
HP:0000242,skull radiograph procedure
HP:0005469,skull radiograph procedure
HP:0004440,skull radiograph procedure
HP:0005466,skull radiograph procedure
HP:0005465,skull radiograph procedure
HP:0011318,skull radiograph procedure
HP:0011319,skull radiograph procedure
HP:0033011,skull radiograph procedure
HP:0011317,skull radiograph procedure
HP:0011316,skull radiograph procedure
HP:0011315,skull radiograph procedure
HP:0004438,skull radiograph procedure
HP:0004437,skull radiograph procedure
HP:0004472,skull radiograph procedure
HP:0002694,skull radiograph procedure
HP:0034261,skull radiograph procedure
HP:0005439,skull radiograph procedure
HP:0010757,skull radiograph procedure
HP:0040008,skull radiograph procedure
HP:0002692,skull radiograph procedure
HP:0010669,skull radiograph procedure
HP:0010667,skull radiograph procedure
HP:0010650,skull radiograph procedure
HP:0410000,skull radiograph procedure
HP:0002645,skull radiograph procedure
HP:0002737,skull radiograph procedure
HP:0000326,skull radiograph procedure
HP:3000044,skull radiograph procedure
HP:0010759,skull radiograph procedure
HP:0010758,skull radiograph procedure
HP:0010756,skull radiograph procedure
HP:0010755,skull radiograph procedure
HP:0031257,skull radiograph procedure
HP:0430029,skull radiograph procedure
HP:0430028,skull radiograph procedure
HP:0009117,skull radiograph procedure
HP:0041165,skull radiograph procedure
HP:0010666,skull radiograph procedure
HP:0002010,skull radiograph procedure
HP:0000327,skull radiograph procedure
HP:0010940,skull radiograph procedure
HP:0004646,skull radiograph procedure
HP:0010941,skull radiograph procedure
HP:0005557,skull radiograph procedure
HP:0034260,skull radiograph procedure
HP:0000929,skull radiograph procedure
HP:0000240,skull radiograph procedure
HP:0040194,skull radiograph procedure
HP:0040196,skull radiograph procedure
HP:0040195,skull radiograph procedure
HP:0010668,skull radiograph procedure
HP:0010620,skull radiograph procedure
HP:0012370,skull radiograph procedure
HP:0009911,skull radiograph procedure
HP:0031604,skull radiograph procedure
HP:0032569,skull radiograph procedure
HP:0032045,skull radiograph procedure
HP:0011821,skull radiograph procedure
HP:0430013,skull radiograph procedure
HP:0430012,skull radiograph procedure
HP:0430005,skull radiograph procedure
HP:0430004,skull radiograph procedure
HP:0430003,skull radiograph procedure
HP:0430002,skull radiograph procedure
HP:0041234,skull radiograph procedure
HP:0030793,skull radiograph procedure
HP:0030791,skull radiograph procedure
HP:0041220,skull radiograph procedure
HP:0034190,fetal echocardiography
HP:0041095,fetal echocardiography
HP:0012021,fetal echocardiography
HP:0011726,fetal echocardiography
HP:0010947,fetal echocardiography
HP:0034191,fetal echocardiography
HP:0034196,fetal echocardiography
HP:0025675,fetal echocardiography
HP:0034566,Doppler ultrasonography
HP:0025104,examination by dermatologist
HP:0007616,examination by dermatologist
HP:0001052,examination by dermatologist
HP:0007413,examination by dermatologist
HP:0010733,examination by dermatologist
HP:0025105,examination by dermatologist
HP:0025106,examination by dermatologist
HP:0025107,examination by dermatologist
HP:0025108,examination by dermatologist
HP:0200036,examination by dermatologist
HP:0001114,examination by dermatologist
HP:0001482,examination by dermatologist
HP:0025554,examination by dermatologist
HP:0025027,examination by dermatologist
HP:0025014,examination by dermatologist
HP:0200016,examination by dermatologist
HP:0007470,examination by dermatologist
HP:0010732,examination by dermatologist
HP:0010604,examination by dermatologist
HP:0010605,examination by dermatologist
HP:0010606,examination by dermatologist
HP:0010607,examination by dermatologist
HP:0025103,examination by dermatologist
HP:0010608,examination by dermatologist
HP:0032217,examination by dermatologist
HP:0025529,examination by dermatologist
HP:0010647,examination by dermatologist
HP:0000977,examination by dermatologist
HP:0001027,examination by dermatologist
HP:0100679,examination by dermatologist
HP:0005989,examination by dermatologist
HP:0011930,examination by dermatologist
HP:0008067,examination by dermatologist
HP:0001582,examination by dermatologist
HP:0007407,examination by dermatologist
HP:0025182,examination by dermatologist
HP:0007595,examination by dermatologist
HP:0007522,examination by dermatologist
HP:0025087,examination by dermatologist
HP:0007392,examination by dermatologist
HP:0001065,examination by dermatologist
HP:0007425,examination by dermatologist
HP:0007516,examination by dermatologist
HP:0007517,examination by dermatologist
HP:0007458,examination by dermatologist
HP:0000974,examination by dermatologist
HP:0000973,examination by dermatologist
HP:0007605,examination by dermatologist
HP:0001025,examination by dermatologist
HP:0410133,examination by dermatologist
HP:0410134,examination by dermatologist
HP:0410135,examination by dermatologist
HP:0410136,examination by dermatologist
HP:0410137,examination by dermatologist
HP:0025081,examination by dermatologist
HP:0410138,examination by dermatologist
HP:0033167,examination by dermatologist
HP:0011971,examination by dermatologist
HP:0003764,examination by dermatologist
HP:0005606,examination by dermatologist
HP:0100898,examination by dermatologist
HP:0100814,examination by dermatologist
HP:0005603,examination by dermatologist
HP:0034275,examination by dermatologist
HP:0005600,examination by dermatologist
HP:0020154,examination by dermatologist
HP:0001074,examination by dermatologist
HP:0025471,examination by dermatologist
HP:0009721,examination by dermatologist
HP:0010817,examination by dermatologist
HP:0010816,examination by dermatologist
HP:0010815,examination by dermatologist
HP:0025510,examination by dermatologist
HP:0025511,examination by dermatologist
HP:0000995,examination by dermatologist
HP:0009920,examination by dermatologist
HP:0007481,examination by dermatologist
HP:0001062,examination by dermatologist
HP:0001597,examination by dermatologist
HP:0030254,examination by dermatologist
HP:0001805,examination by dermatologist
HP:0001807,examination by dermatologist
HP:0001808,examination by dermatologist
HP:0001809,examination by dermatologist
HP:0001806,examination by dermatologist
HP:0012542,examination by dermatologist
HP:0011367,examination by dermatologist
HP:0010624,examination by dermatologist
HP:0001810,examination by dermatologist
HP:0001231,examination by dermatologist
HP:0001812,examination by dermatologist
HP:0001232,examination by dermatologist
HP:0001814,examination by dermatologist
HP:0001816,examination by dermatologist
HP:0001817,examination by dermatologist
HP:0001818,examination by dermatologist
HP:0011313,examination by dermatologist
HP:0011312,examination by dermatologist
HP:0012553,examination by dermatologist
HP:0012554,examination by dermatologist
HP:0012555,examination by dermatologist
HP:0041093,examination by dermatologist
HP:0001792,examination by dermatologist
HP:0100803,examination by dermatologist
HP:0001795,examination by dermatologist
HP:0001820,examination by dermatologist
HP:0001821,examination by dermatologist
HP:0001799,examination by dermatologist
HP:0001798,examination by dermatologist
HP:0002164,examination by dermatologist
HP:0002165,examination by dermatologist
HP:0040036,examination by dermatologist
HP:0009723,examination by dermatologist
HP:0040039,examination by dermatologist
HP:0031282,examination by dermatologist
HP:0008400,examination by dermatologist
HP:0008401,examination by dermatologist
HP:0008402,examination by dermatologist
HP:0033327,examination by dermatologist
HP:0008404,examination by dermatologist
HP:0008407,examination by dermatologist
HP:0012742,examination by dermatologist
HP:0025088,examination by dermatologist
HP:0030803,examination by dermatologist
HP:0030804,examination by dermatologist
HP:0012746,examination by dermatologist
HP:0040040,examination by dermatologist
HP:0010793,examination by dermatologist
HP:0030807,examination by dermatologist
HP:0100643,examination by dermatologist
HP:0100644,examination by dermatologist
HP:0030806,examination by dermatologist
HP:0030805,examination by dermatologist
HP:0030808,examination by dermatologist
HP:0030055,examination by dermatologist
HP:0008383,examination by dermatologist
HP:0008386,examination by dermatologist
HP:0008410,examination by dermatologist
HP:0100797,examination by dermatologist
HP:0100798,examination by dermatologist
HP:0008388,examination by dermatologist
HP:0033975,examination by dermatologist
HP:0033976,examination by dermatologist
HP:0033425,examination by dermatologist
HP:0030817,examination by dermatologist
HP:0030818,examination by dermatologist
HP:0030819,examination by dermatologist
HP:0033250,examination by dermatologist
HP:0008390,examination by dermatologist
HP:0008391,examination by dermatologist
HP:0008392,examination by dermatologist
HP:0008393,examination by dermatologist
HP:0008394,examination by dermatologist
HP:0008396,examination by dermatologist
HP:0008398,examination by dermatologist
HP:0008399,examination by dermatologist
HP:0001598,examination by dermatologist
HP:0032344,examination by dermatologist
HP:0011937,examination by dermatologist
HP:0009758,examination by dermatologist
HP:0200104,examination by dermatologist
HP:0200105,examination by dermatologist
HP:0012710,examination by dermatologist
HP:0001800,examination by dermatologist
HP:0001802,examination by dermatologist
HP:0001803,examination by dermatologist
HP:0001804,examination by dermatologist
HP:0011355,examination by dermatologist
HP:0025248,examination by dermatologist
HP:0025247,examination by dermatologist
HP:0025246,examination by dermatologist
HP:0025245,examination by dermatologist
HP:0000991,examination by dermatologist
HP:0000993,examination by dermatologist
HP:0001034,examination by dermatologist
HP:0032026,examination by dermatologist
HP:0045059,examination by dermatologist
HP:0033126,examination by dermatologist
HP:0007411,examination by dermatologist
HP:0007412,examination by dermatologist
HP:0001039,examination by dermatologist
HP:0007526,examination by dermatologist
HP:0031517,examination by dermatologist
HP:0025250,examination by dermatologist
HP:0025251,examination by dermatologist
HP:0010610,examination by dermatologist
HP:0040251,examination by dermatologist
HP:0010612,examination by dermatologist
HP:0007536,examination by dermatologist
HP:0004464,examination by dermatologist
HP:0004467,examination by dermatologist
HP:0031289,examination by dermatologist
HP:0032156,examination by dermatologist
HP:0200034,examination by dermatologist
HP:0200035,examination by dermatologist
HP:0007429,examination by dermatologist
HP:0011369,examination by dermatologist
HP:0200037,examination by dermatologist
HP:0031057,examination by dermatologist
HP:0025509,examination by dermatologist
HP:0025508,examination by dermatologist
HP:0025507,examination by dermatologist
HP:0004471,examination by dermatologist
HP:0031290,examination by dermatologist
HP:0004476,examination by dermatologist
HP:0031293,examination by dermatologist
HP:0001053,examination by dermatologist
HP:0001056,examination by dermatologist
HP:0001057,examination by dermatologist
HP:0007432,examination by dermatologist
HP:0025512,examination by dermatologist
HP:0200040,examination by dermatologist
HP:0200042,examination by dermatologist
HP:0200041,examination by dermatologist
HP:0033510,examination by dermatologist
HP:0030679,examination by dermatologist
HP:0100837,examination by dermatologist
HP:0008065,examination by dermatologist
HP:0000196,examination by dermatologist
HP:0010874,examination by dermatologist
HP:0007441,examination by dermatologist
HP:0032538,examination by dermatologist
HP:0025527,examination by dermatologist
HP:0007449,examination by dermatologist
HP:0025528,examination by dermatologist
HP:0005593,examination by dermatologist
HP:0005590,examination by dermatologist
HP:0007565,examination by dermatologist
HP:0005605,examination by dermatologist
HP:0012733,examination by dermatologist
HP:0031917,examination by dermatologist
HP:0001073,examination by dermatologist
HP:0001075,examination by dermatologist
HP:0012500,examination by dermatologist
HP:0025530,examination by dermatologist
HP:0031448,examination by dermatologist
HP:0031924,examination by dermatologist
HP:0034400,examination by dermatologist
HP:0006121,examination by dermatologist
HP:0100267,examination by dermatologist
HP:0100268,examination by dermatologist
HP:0100269,examination by dermatologist
HP:0031452,examination by dermatologist
HP:0030350,examination by dermatologist
HP:0030351,examination by dermatologist
HP:0010781,examination by dermatologist
HP:0010782,examination by dermatologist
HP:0007589,examination by dermatologist
HP:0012399,examination by dermatologist
HP:0100276,examination by dermatologist
HP:0100277,examination by dermatologist
HP:0007590,examination by dermatologist
HP:0032099,examination by dermatologist
HP:0000957,examination by dermatologist
HP:0010562,examination by dermatologist
HP:0031359,examination by dermatologist
HP:0007488,examination by dermatologist
HP:0000960,examination by dermatologist
HP:0000963,examination by dermatologist
HP:0031360,examination by dermatologist
HP:0025452,examination by dermatologist
HP:0001003,examination by dermatologist
HP:0007494,examination by dermatologist
HP:0008606,examination by dermatologist
HP:0012540,examination by dermatologist
HP:0007504,examination by dermatologist
HP:0007506,examination by dermatologist
HP:0004552,examination by dermatologist
HP:0001013,examination by dermatologist
HP:0007383,examination by dermatologist
HP:0007385,examination by dermatologist
HP:0020073,examination by dermatologist
HP:0009719,examination by dermatologist
HP:0000384,examination by dermatologist
HP:0007510,examination by dermatologist
HP:0002710,examination by dermatologist
HP:0007515,examination by dermatologist
HP:0001024,examination by dermatologist
HP:0001026,examination by dermatologist
HP:0025474,examination by dermatologist
HP:0025473,examination by dermatologist
HP:0007398,examination by dermatologist
HP:0025475,examination by dermatologist
HP:0000987,examination by dermatologist
HP:0004334,examination by dermatologist
HP:0010609,examination by dermatologist
HP:0031158,examination by dermatologist
HP:0025249,examination by dermatologist
HP:0032453,examination by dermatologist
HP:0032454,examination by dermatologist
HP:0100816,examination by dermatologist
HP:0001257,examination by a neurologist
HP:0031866,examination by a neurologist
HP:0034183,examination by a neurologist
HP:0001285,examination by a neurologist
HP:0034353,examination by a neurologist
HP:0002179,examination by a neurologist
HP:0002510,examination by a neurologist
HP:0002478,examination by a neurologist
HP:0002313,examination by a neurologist
HP:0001258,examination by a neurologist
HP:0002191,examination by a neurologist
HP:0002061,examination by a neurologist
HP:0002491,examination by a neurologist
HP:0002064,examination by a neurologist
HP:0031957,examination by a neurologist
HP:0031958,examination by a neurologist
HP:0002464,examination by a neurologist
HP:0006986,examination by a neurologist
HP:0002501,examination by a neurologist
HP:0012407,examination by a neurologist
HP:0007199,examination by a neurologist
HP:0001264,examination by a neurologist
HP:0011099,examination by a neurologist
HP:0007020,examination by a neurologist
HP:0001251,examination by a neurologist
HP:0002066,examination by a neurologist
HP:0020035,examination by a neurologist
HP:0020036,examination by a neurologist
HP:0007240,examination by a neurologist
HP:0001310,examination by a neurologist
HP:0012651,examination by a neurologist
HP:0002497,examination by a neurologist
HP:0002406,examination by a neurologist
HP:0009878,examination by a neurologist
HP:0002131,examination by a neurologist
HP:0002070,examination by a neurologist
HP:0002073,examination by a neurologist
HP:0010868,examination by a neurologist
HP:0010869,examination by a neurologist
HP:0002470,examination by a neurologist
HP:0002075,examination by a neurologist
HP:0002078,examination by a neurologist
HP:0010867,examination by a neurologist
HP:0007221,examination by a neurologist
HP:0010831,examination by a neurologist
HP:0006858,examination by a neurologist
HP:0006938,examination by a neurologist
HP:0006886,examination by a neurologist
HP:0002403,examination by a neurologist
HP:0006944,examination by a neurologist
HP:0010871,examination by a neurologist
HP:0002166,examination by a neurologist
HP:0002495,examination by a neurologist
HP:0002493,examination by a neurologist
HP:0031993,examination by a neurologist
HP:0002385,examination by a neurologist
HP:0007299,examination by a neurologist
HP:0002445,examination by a neurologist
HP:0001269,examination by a neurologist
HP:0002273,examination by a neurologist
HP:0010549,examination by a neurologist
HP:0030180,examination by a neurologist
HP:0030181,examination by a neurologist
HP:0002301,examination by a neurologist
HP:0030182,examination by a neurologist
HP:0004374,examination by a neurologist
HP:0040292,examination by a neurologist
HP:0040293,examination by a neurologist
HP:0010550,examination by a neurologist
HP:0010551,examination by a neurologist
HP:0200072,examination by a neurologist
HP:0010875,examination by a neurologist
HP:0007256,examination by a neurologist
HP:0012194,examination by a neurologist
HP:0033747,examination by a neurologist
HP:0012534,examination by a neurologist
HP:0010830,examination by a neurologist
HP:0010832,examination by a neurologist
HP:0010833,examination by a neurologist
HP:0010834,examination by a neurologist
HP:0007021,examination by a neurologist
HP:0007328,examination by a neurologist
HP:0033748,examination by a neurologist
HP:0002661,examination by a neurologist
HP:0006937,examination by a neurologist
HP:0010829,examination by a neurologist
HP:0031006,examination by a neurologist
HP:0003401,examination by a neurologist
HP:0100963,examination by a neurologist
HP:0033660,examination by a neurologist
HP:0003091,examination by a neurologist
HP:0001252,examination by a neurologist
HP:0001290,examination by a neurologist
HP:0031139,examination by a neurologist
HP:0000297,examination by a neurologist
HP:0006829,examination by a neurologist
HP:0012389,examination by a neurologist
HP:0006852,examination by a neurologist
HP:0030190,examination by a neurologist
HP:0003397,examination by a neurologist
HP:0008935,examination by a neurologist
HP:0008936,examination by a neurologist
HP:0008947,examination by a neurologist
HP:0001319,examination by a neurologist
HP:0009062,examination by a neurologist
HP:0009830,examination by a neurologist
HP:0007131,examination by a neurologist
HP:0007220,examination by a neurologist
HP:0007133,examination by a neurologist
HP:0006865,examination by a neurologist
HP:0011402,examination by a neurologist
HP:0007067,examination by a neurologist
HP:0012216,examination by a neurologist
HP:0003434,examination by a neurologist
HP:0007178,examination by a neurologist
HP:0007267,examination by a neurologist
HP:0012181,examination by a neurologist
HP:0009831,examination by a neurologist
HP:0012185,examination by a neurologist
HP:0006903,examination by a neurologist
HP:0012186,examination by a neurologist
HP:0003477,examination by a neurologist
HP:0007108,examination by a neurologist
HP:0007141,examination by a neurologist
HP:0006949,examination by a neurologist
HP:0000763,examination by a neurologist
HP:0032018,examination by a neurologist
